codec,generator,label,language,license,path,source_id,speaker_id,split,condition,condition_detail
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1781711.wav,LA_E_1781711,LA_0006,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4560130.wav,LA_E_4560130,LA_0066,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7999038.wav,LA_E_7999038,LA_0026,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9305358.wav,LA_E_9305358,LA_0040,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7769419.wav,LA_E_7769419,LA_0052,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2852583.wav,LA_E_2852583,LA_0012,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1803823.wav,LA_E_1803823,LA_0038,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2310979.wav,LA_E_2310979,LA_0012,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_3621931.wav,LA_E_3621931,LA_0024,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8881522.wav,LA_E_8881522,LA_0050,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8653724.wav,LA_E_8653724,LA_0027,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7424196.wav,LA_E_7424196,LA_0066,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2999092.wav,LA_E_2999092,LA_0002,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7527168.wav,LA_E_7527168,LA_0011,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8020432.wav,LA_E_8020432,LA_0033,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9192600.wav,LA_E_9192600,LA_0023,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1207845.wav,LA_E_1207845,LA_0031,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1304770.wav,LA_E_1304770,LA_0051,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9219334.wav,LA_E_9219334,LA_0054,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7268595.wav,LA_E_7268595,LA_0020,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5506628.wav,LA_E_5506628,LA_0013,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5020851.wav,LA_E_5020851,LA_0026,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6845521.wav,LA_E_6845521,LA_0061,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6845521.wav,LA_E_6845521,LA_0061,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6845521.wav,LA_E_6845521,LA_0061,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6845521.wav,LA_E_6845521,LA_0061,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6845521.wav,LA_E_6845521,LA_0061,test,narrowband_8k,narrowband
